"190206220009";3;21412;"2022-01-07";5;"1130";9;0;0;2;1;2;511;0;0;0;150;2;6;01;6;3;1;0;8;0;0;00;3;01;00;;5;26;"10";3;1;1;0;1;1;150;2;1;1;"-894130,195";"-1020836,61";"-894130,195";"-1020836,61";"-894138,311";"-1020833,856";"";"";"";"silnice3.tøídy";"21412";"1425332";"";"Opaènýkesmìruúseku";"Pomalý";"538868";"";"GN_V0.1UIR-ADR_410";"2"
"190206220010";3;21324;"2022-01-08";6;"0850";9;0;0;2;1;2;511;0;0;0;80;2;8;01;5;1;1;0;0;0;0;00;1;01;00;;3;42;"11";1;0;1;0;1;1;30;2;1;1;"-888955,307";"-1018017,244";"-888955,307";"-1018017,244";"-888955,89";"-1018022,391";"FrantiškovyLáznì";"Jezerní";"";"silnice3.tøídy";"21324";"3361087";"";"Opaènýkesmìruúseku";"Pomalý";"554529";"137588";"GN_V0.1UIR-ADR_410";"1"
"190206220011";6;;"2022-01-08";6;"2150";3;0;9;2;1;0;508;0;0;0;100;0;3;12;3;4;1;0;0;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-886902,639";"-1006925,976";"-886902,639";"-1006925,976";"-886904,204";"-1006927,619";"Plesná";"Kaštanová";"";"místníkomunikace";"";"180634";"";"Souhlasnýsesmìremúseku";"Pomalý";"554740";"746541";"GN_V0.1UIR-ADR_410";"1"
"190206220012";6;;"2022-01-07";5;"2560";2;0;0;2;1;0;508;0;0;0;300;2;8;01;5;3;1;0;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-868265,452";"-1039492,686";"-868265,452";"-1039492,686";"-868265,341";"-1039486,01";"MariánskéLáznì";"Ladova";"";"místníkomunikace";"";"1424666";"";"Opaènýkesmìruúseku";"Pomalý";"554642";"141704";"GN_V0.1UIR-ADR_410";"1"
"190206220013";3;21313;"2022-01-09";0;"1550";3;0;9;1;1;2;204;0;0;2;1750;2;3;01;5;2;1;1;8;0;0;00;3;01;00;;3;48;"21";1;1;1;0;1;1;600;3;1;1;"-888036,859";"-1012536,823";"-888036,859";"-1012536,823";"-888037,284";"-1012538,717";"STARÝRYBNÍK";"";"";"silnice3.tøídy";"21313";"2240779";"";"Souhlasnýsesmìremúseku";"Pomalý";"554812";"";"GN_V0.1UIR-ADR_410";"1"
"190206220014";1;21;"2022-01-10";1;"0745";9;0;0;2;1;2;511;0;0;0;2120;2;3;01;3;2;1;1;3;0;0;00;1;01;00;;5;35;"12";3;0;1;0;1;3;2000;3;1;1;"-867988,319";"-1043763,296";"-867988,319";"-1043763,296";"-867988,696";"-1043763,903";"";"";"";"silnice1.tøídy";"21";"3620336";"";"Opaènýkesmìruúseku";"Pomalý";"554855";"";"GN_V0.1UIR-ADR_410";"2"
"190206220015";6;;"2022-01-10";1;"2560";2;0;0;2;1;0;508;0;0;0;50;2;8;01;5;1;1;0;3;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-897669,172";"-1004866,953";"-897669,172";"-1004866,953";"-897670,47";"-1004871,136";"Aš";"Vysoká";"";"místníkomunikace";"";"176481";"";"Souhlasnýsesmìremúseku";"Pomalý";"554499";"137014";"GN_V0.1UIR-ADR_410";"1"
"190206220016";1;21;"2022-01-10";1;"1553";9;0;0;1;1;9;511;0;0;1;420;2;3;01;3;1;1;1;8;1;0;00;1;01;00;;3;35;"01";1;0;1;0;1;1;400;2;5;1;"-869535,358";"-1039930,686";"-869535,358";"-1039930,686";"-869539,651";"-1039930,99";"";"";"";"silnice1.tøídy";"21";"3692382";"";"Opaènýkesmìruúseku";"Pomalý";"554511";"";"GN_V0.1UIR-ADR_410";"2"
"190206220017";3;2114;"2022-01-11";2;"1039";1;4;0;1;1;4;503;0;1;0;1500;2;3;01;3;1;1;1;1;0;0;02;1;03;00;;3;39;"19";1;0;1;0;1;1;700;2;3;1;"";"";"-866858,75";"-1039026";"-866856,268";"-1039025,638";"MariánskéLáznì";"Plzeòská";"";"silnice3.tøídy";"2114";"3436029";"";"Opaènýkesmìruúseku";"Pomalý";"554642";"141968";"GN_V0.1UIR-ADR_410";"1"
"190206220018";6;;"2022-01-02";0;"1341";3;0;6;2;1;0;504;0;0;0;500;2;1;01;1;1;1;0;0;0;0;00;1;01;00;;3;04;"01";1;0;1;0;1;5;0;9;;;"-887904,284";"-1023588,294";"-887904,284";"-1023588,294";"-887902,695";"-1023575,759";"Cheb";"Šeøíková";"";"místníkomunikace";"";"220252";"";"Opaènýkesmìruúseku";"Pomalý";"554481";"140147";"GN_V0.1UIR-ADR_410";"1"
"190206220019";2;217;"2022-01-12";3;"1600";2;0;0;2;1;0;508;0;0;0;100;2;3;01;3;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-897281,248";"-1005974,516";"-897281,248";"-1005974,516";"-897281,982";"-1005974,763";"Aš";"";"";"silnice2.tøídy";"217";"178741";"";"Opaènýkesmìruúseku";"Pomalý";"554499";"";"GN_V0.1UIR-ADR_410";"1"
"190206220020";1;21;"2022-01-13";4;"0310";0;0;0;2;0;0;100;0;0;0;500;2;1;01;1;6;1;0;0;0;0;00;1;01;00;;3;47;"04";1;1;1;0;1;3;500;2;1;1;"-871850,288";"-1035790,63";"-871850,288";"-1035790,63";"-871855,28";"-1035796,428";"";"";"";"silnice1.tøídy";"21";"2252149";"";"Opaènýkesmìruúseku";"Pomalý";"539112";"";"GN_V0.1UIR-ADR_410";"2"
"190206220021";6;;"2022-01-01";6;"2560";3;0;6;2;1;0;508;0;0;0;150;2;2;01;1;1;1;0;0;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-887582,018";"-1021574,346";"-887582,018";"-1021574,346";"-887583,019";"-1021574,675";"Cheb";"Pekaøská";"";"místníkomunikace";"";"3674114";"";"";"Pomalý";"554481";"";"GN_V0.1UIR-ADR_410";"1"
"190206220022";6;;"2022-01-12";3;"2560";2;0;0;2;1;0;508;0;0;0;150;5;3;01;3;1;1;0;0;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-876702,944";"-1030824,752";"-876702,944";"-1030824,752";"-876703,707";"-1030824,865";"DolníŽandov";"";"";"místníkomunikace";"";"2626658";"";"Opaènýkesmìruúseku";"Pomalý";"554502";"";"GN_V0.1UIR-ADR_410";"1"
"190206220023";3;21318;"2022-01-13";4;"1530";2;0;0;2;1;0;508;0;0;0;50;2;3;01;3;1;1;0;0;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-897302,365";"-1005622,503";"-897302,365";"-1005622,503";"-897320,71";"-1005586,128";"Aš";"Pøíèní";"";"silnice3.tøídy";"21318";"3090633";"";"Souhlasnýsesmìremúseku";"Pomalý";"554499";"137090";"GN_V0.1UIR-ADR_410";"1"
"190206220024";2;214;"2022-01-14";5;"0420";1;1;0;1;1;6;501;0;0;1;1400;2;3;01;3;6;1;1;1;0;0;00;2;02;00;;3;02;"02";1;0;1;0;1;1;800;2;4;1;"-886163,231";"-1022234,626";"-886163,231";"-1022234,626";"-886165,5";"-1022231,824";"";"";"";"silnice2.tøídy";"214";"217701";"";"Opaènýkesmìruúseku";"Pomalý";"554481";"";"GN_V0.1UIR-ADR_410";"2"
"190206220025";6;;"2022-01-14";5;"0530";3;0;2;2;1;2;504;0;0;0;100;2;3;01;3;6;1;0;0;0;0;00;1;01;00;;3;39;"20";12;0;1;0;1;5;100;2;1;1;"-890048,634";"-1025177,855";"-890048,634";"-1025177,855";"-890053,325";"-1025180,904";"Cheb";"";"";"místníkomunikace";"";"3438314";"";"Souhlasnýsesmìremúseku";"Pomalý";"554481";"";"GN_V0.1UIR-ADR_410";"1"
"190206220026";6;;"2022-01-14";5;"0945";1;2;0;2;1;2;409;0;0;0;820;2;3;01;3;1;1;1;1;1;0;00;5;02;10;6;3;25;"06";1;0;1;0;1;5;400;2;1;1;"-869302,783";"-1038588,235";"-869302,783";"-1038588,235";"-869305,262";"-1038592,485";"VelkáHleïsebe";"Plzeòská";"";"místníkomunikace";"";"1791565";"";"";"Pomalý";"539279";"142735";"GN_V0.1UIR-ADR_410";"1"
"190206220027";6;;"2022-01-14";5;"1359";4;0;0;1;1;2;508;0;0;1;10;2;1;01;1;1;1;5;1;1;0;01;1;01;00;;3;35;"17";1;0;1;0;1;5;10;2;1;1;"-866741,81";"-1038461,674";"-866741,81";"-1038461,674";"-866742,2";"-1038463,078";"MariánskéLáznì";"Hlavnítøída";"";"místníkomunikace";"";"257283";"";"Souhlasnýsesmìremúseku";"Pomalý";"554642";"141763";"GN_V0.1UIR-ADR_410";"1"
"190206220028";2;214;"2022-01-15";6;"0915";1;4;0;2;1;2;403;0;0;0;1000;2;3;01;3;1;1;0;1;3;3;00;7;02;11;2;3;39;"17";8;0;1;0;1;13;500;2;1;2;"-889699,002";"-1024933,424";"-889699,002";"-1024933,424";"-889699,813";"-1024929,349";"Cheb";"SvatýKøíž";"";"silnice2.tøídy";"214";"3320502";"";"Souhlasnýsesmìremúseku";"Pomalý";"554481";"140082";"GN_V0.1UIR-ADR_410";"1"
"190206220029";1;21;"2022-01-15";6;"1550";1;2;0;2;1;2;506;0;0;0;1000;2;1;01;1;1;1;2;4;0;0;00;1;02;00;;3;04;"00";1;0;1;0;1;3;300;2;1;1;"";"";"-887882,315";"-1019860,94";"-887882,706";"-1019861,014";"";"";"";"silnice1.tøídy";"21";"3667347";"";"Souhlasnýsesmìremúseku";"Pomalý";"554481";"";"GN_V0.1UIR-ADR_410";"2"
"190206220030";6;;"2022-01-18";2;"0800";2;0;0;2;1;8;511;0;0;0;2850;2;1;12;0;3;0;0;0;0;0;00;1;05;00;;3;04;"07";1;0;1;0;1;5;1000;2;5;1;"-888030,28";"-1021646,61";"-888030,28";"-1021646,61";"-888025,722";"-1021647,125";"Cheb";"Kasárnínámìstí";"";"místníkomunikace";"";"1667821";"";"";"Pomalý";"554481";"139238";"GN_V0.1UIR-ADR_410";"1"
"190206220031";3;2114;"2022-01-18";2;"1530";1;3;0;2;1;2;403;0;0;0;1800;2;3;01;3;1;1;1;1;3;3;02;7;02;19;6;4;47;"13";1;1;1;0;1;11;1000;2;1;1;"-867001,68";"-1038289,448";"-867001,68";"-1038289,448";"-867001,685";"-1038289,512";"MariánskéLáznì";"Chebská";"";"silnice3.tøídy";"2114";"2623130";"";"Souhlasnýsesmìremúseku";"Pomalý";"554642";"141364";"GN_V0.1UIR-ADR_410";"1"
"190206220032";6;;"2022-01-19";3;"1730";2;0;0;2;1;0;508;0;0;0;50;2;1;01;1;4;1;0;1;0;0;00;3;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-889228,29";"-1021922,085";"-889227,828";"-1021921,626";"Cheb";"Lesní";"";"místníkomunikace";"";"216336";"";"Souhlasnýsesmìremúseku";"Pomalý";"554481";"139521";"GN_V0.1UIR-ADR_410";"1"
"190206220033";1;64;"2022-01-20";4;"0508";1;1;0;1;1;0;204;0;1;0;1750;2;6;01;6;6;1;1;1;0;0;00;2;02;00;;3;35;"12";1;1;1;1;2;1;700;2;0;1;"";"";"-894424,714";"-1010216,061";"-894423,356";"-1010215,359";"";"";"";"silnice1.tøídy";"64";"2628082";"";"Souhlasnýsesmìremúseku";"Pomalý";"554545";"";"GN_V0.1UIR-ADR_410";"2"
"190206220034";6;;"2022-01-21";5;"0303";3;0;3;2;1;2;204;0;0;0;580;2;5;01;6;4;1;1;3;0;0;00;1;01;00;;3;02;"04";1;1;1;0;1;5;400;2;1;1;"";"";"-866884,042";"-1039099,365";"-866884,264";"-1039096,78";"MariánskéLáznì";"Kollárova";"";"místníkomunikace";"";"259052";"";"Opaènýkesmìruúseku";"Pomalý";"554642";"141658";"GN_V0.1UIR-ADR_410";"1"
"190206220035";6;;"2022-01-21";5;"1750";3;0;2;2;1;2;504;0;0;0;600;2;6;01;5;4;1;0;8;0;0;07;1;01;00;;8;99;"08";3;0;1;0;1;5;500;4;1;1;"-887514,688";"-1022480,452";"-887514,688";"-1022480,452";"-887517,031";"-1022480,438";"Cheb";"námìstíDr.MiladyHorákové";"";"místníkomunikace";"";"3681148";"";"Souhlasnýsesmìremúseku";"Pomalý";"554481";"";"GN_V0.1UIR-ADR_410";"1"
"190206220036";0;6;"2022-01-21";5;"2210";0;0;0;1;0;0;100;0;1;0;0;2;8;01;5;6;1;1;4;0;0;00;1;01;00;;4;26;"04";9;0;1;0;1;3;0;4;1;1;"-881510,205";"-1021701,061";"-881510,205";"-1021701,061";"-881514,073";"-1021695,011";"";"";"";"dálnice";"D6";"3529282";"";"Souhlasnýsesmìremúseku";"Pomalý";"539554";"";"GN_V0.1UIR-ADR_410";"2"
"190206220037";6;;"2022-01-22";6;"2560";3;0;9;2;1;0;508;0;0;0;10;2;5;12;6;1;1;0;8;3;5;00;4;01;10;6;17;;"XX";;;;;;;0;;;;"-862769,929";"-1039646,02";"-862769,929";"-1039646,02";"-862772,058";"-1039646,822";"Zádub-Závišín";"";"";"místníkomunikace";"";"901169";"";"Opaènýkesmìruúseku";"Pomalý";"539431";"";"GN_V0.1UIR-ADR_410";"1"
"190206220038";3;2114;"2022-01-22";6;"1400";1;4;0;2;1;9;503;0;0;0;600;2;3;01;3;1;1;1;1;1;0;02;7;02;19;6;3;39;"20";2;0;1;0;1;11;350;3;5;1;"-869126,331";"-1038278,112";"-869126,331";"-1038278,112";"-869126,335";"-1038279,283";"VelkáHleïsebe";"Pohraniènístráže";"";"silnice3.tøídy";"2114";"825759";"";"Opaènýkesmìruúseku";"Pomalý";"539279";"142743";"GN_V0.1UIR-ADR_410";"1"
"190206220039";6;;"2022-01-19";3;"1330";1;3;0;2;1;0;508;0;0;0;500;2;3;01;3;1;1;1;1;0;0;00;1;02;00;;3;35;"18";1;0;1;0;1;5;500;2;1;1;"";"";"-866709,052";"-1038172,388";"-866708,554";"-1038171,802";"MariánskéLáznì";"Tyršova";"";"místníkomunikace";"";"256220";"";"Opaènýkesmìruúseku";"Pomalý";"554642";"142166";"GN_V0.1UIR-ADR_410";"1"
"190206220040";6;;"2022-01-23";0;"1730";2;0;0;2;1;0;504;0;0;0;100;2;3;01;3;4;1;0;0;0;0;00;1;02;00;;3;17;"20";2;0;1;0;1;5;0;9;;;"-866987,676";"-1038233,692";"-866987,676";"-1038233,692";"-866980,798";"-1038233,851";"MariánskéLáznì";"";"";"místníkomunikace";"";"3363876";"";"Souhlasnýsesmìremúseku";"Pomalý";"554642";"";"GN_V0.1UIR-ADR_410";"1"
"190206220041";2;606;"2022-01-24";1;"1545";5;0;0;2;4;0;100;0;0;0;850;2;3;01;3;1;1;1;1;0;0;00;1;01;00;;3;39;"15";1;0;1;0;1;3;800;2;1;1;"-890352,768";"-1021462,574";"-890352,768";"-1021462,574";"-890343,828";"-1021444,598";"";"";"";"silnice2.tøídy";"606";"215089";"";"Souhlasnýsesmìremúseku";"Pomalý";"554481";"";"GN_V0.1UIR-ADR_410";"2"
"190206220042";6;;"2022-01-24";1;"1200";2;0;0;2;1;0;504;0;0;0;100;0;6;01;5;1;1;0;0;0;0;00;1;02;00;;7;99;"";9;0;1;0;1;5;0;9;;;"-854996,668";"-1038783,917";"-854996,668";"-1038783,917";"-854997,96";"-1038783,655";"Teplá";"Pivovarská";"";"místníkomunikace";"";"258337";"";"Opaènýkesmìruúseku";"Pomalý";"555631";"188859";"GN_V0.1UIR-ADR_410";"1"
"190206220043";6;;"2022-01-24";1;"2560";3;0;2;2;1;0;508;0;0;0;200;2;3;01;3;1;1;1;1;3;5;00;5;01;10;6;17;;"XX";;;;;;;0;;;;"-882522,914";"-1002778,813";"-882522,914";"-1002778,813";"-882520,007";"-1002780,338";"Luby";"NaNivách";"";"místníkomunikace";"";"799787";"";"Souhlasnýsesmìremúseku";"Pomalý";"554634";"141101";"GN_V0.1UIR-ADR_410";"1"
"190206220044";2;230;"2022-01-23";0;"1900";5;0;0;2;4;0;100;0;0;0;50;2;3;01;3;6;1;1;1;0;0;00;1;01;00;;3;44;"18";1;0;1;0;1;3;50;3;1;1;"-866311,304";"-1043014,002";"-866298,451";"-1042999,543";"-866298,744";"-1042999,74";"";"";"";"silnice2.tøídy";"230";"1849458";"";"Souhlasnýsesmìremúseku";"Pomalý";"560901";"";"GN_V0.1UIR-ADR_410";"2"
"190206220045";6;;"2022-01-24";1;"2560";2;0;0;2;1;0;508;0;0;0;70;1;1;01;1;1;1;0;0;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-888091,551";"-1022770,071";"-888091,551";"-1022770,071";"-888088,871";"-1022799,496";"Cheb";"Obìtínacismu";"";"místníkomunikace";"";"218184";"";"Opaènýkesmìruúseku";"Pomalý";"554481";"139718";"GN_V0.1UIR-ADR_410";"1"
"190206220046";6;;"2022-01-25";2;"2560";3;0;9;2;1;2;204;0;0;0;150;2;6;01;5;4;1;0;0;0;0;00;1;01;00;;3;47;"99";1;0;1;0;1;5;50;2;1;1;"-882957,09";"-1002721,221";"-882957,09";"-1002721,221";"-882957,334";"-1002719,688";"Luby";"Tovární";"";"místníkomunikace";"";"2705679";"";"Souhlasnýsesmìremúseku";"Pomalý";"554634";"141224";"GN_V0.1UIR-ADR_410";"1"
"190206220047";1;21;"2022-01-27";4;"0755";1;3;0;2;1;2;402;0;0;0;950;2;1;01;1;1;1;1;1;3;3;00;5;02;19;6;5;26;"02";3;0;1;0;1;21;200;2;1;1;"";"";"-876788,145";"-1030073,688";"-876791,405";"-1030076,835";"";"";"";"silnice1.tøídy";"21";"231871";"";"Opaènýkesmìruúseku";"Pomalý";"554502";"";"GN_V0.1UIR-ADR_410";"2"
"190206220048";6;;"2022-01-27";4;"0345";5;0;0;2;4;0;100;0;0;0;300;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;47;"11";1;0;1;0;1;5;300;2;1;1;"";"";"-876893,662";"-1020688,902";"-876895,608";"-1020689,884";"";"";"";"místníkomunikace";"";"2624335";"";"Opaènýkesmìruúseku";"Pomalý";"539554";"";"GN_V0.1UIR-ADR_410";"2"
"190206220049";1;21;"2022-01-27";4;"1430";5;0;0;2;4;0;100;0;0;0;510;2;6;01;5;3;1;4;1;0;0;00;1;01;00;;3;04;"22";3;0;1;0;1;1;500;2;1;1;"";"";"-869039,419";"-1041011,584";"-869045,728";"-1041010,201";"";"";"";"silnice1.tøídy";"21";"3620364";"";"Opaènýkesmìruúseku";"Pomalý";"554511";"";"GN_V0.1UIR-ADR_410";"2"
"190206220050";6;;"2022-01-29";6;"2155";3;0;9;2;1;7;511;0;0;0;1300;1;5;01;5;4;1;1;1;0;0;00;1;01;00;;3;29;"11";1;0;1;1;1;5;1000;7;4;0;"-865810,752";"-1037082,157";"-865810,752";"-1037082,157";"-865810,327";"-1037081,957";"MariánskéLáznì";"Lesní";"";"místníkomunikace";"";"2556203";"";"Opaènýkesmìruúseku";"Pomalý";"554642";"141721";"GN_V0.1UIR-ADR_410";"1"
"190206220051";3;19831;"2022-01-30";0;"1600";3;0;1;1;1;2;204;0;0;1;860;2;5;01;5;1;1;0;3;1;0;00;1;01;00;;3;41;"08";1;1;1;1;1;1;800;3;1;1;"-861935,75";"-1039430,023";"-861935,75";"-1039430,023";"-861933,949";"-1039426,427";"";"";"";"silnice3.tøídy";"19831";"3649867";"";"Souhlasnýsesmìremúseku";"Pomalý";"539473";"";"GN_V0.1UIR-ADR_410";"2"
"190206220052";3;21315;"2022-01-28";5;"2560";2;0;0;2;1;0;508;0;0;0;300;2;3;01;3;4;1;0;0;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"-897895,492";"-1004608,871";"-897895,492";"-1004608,871";"-897890,042";"-1004598,134";"Aš";"Sadová";"";"silnice3.tøídy";"21315";"1425138";"";"Souhlasnýsesmìremúseku";"Pomalý";"554499";"136727";"GN_V0.1UIR-ADR_410";"1"
"190206220053";1;21;"2022-01-31";1;"0930";9;0;0;1;1;2;511;0;0;1;920;2;8;01;5;3;1;1;8;0;0;00;1;01;00;;3;29;"15";1;0;1;0;1;1;900;2;1;1;"-872888,018";"-1034924,517";"-872888,018";"-1034924,517";"-872872,32";"-1034906,548";"";"";"";"silnice1.tøídy";"21";"2252148";"";"Souhlasnýsesmìremúseku";"Pomalý";"539112";"";"GN_V0.1UIR-ADR_410";"2"
"190206220054";1;21;"2022-02-01";2;"0750";3;0;1;1;1;2;204;0;0;1;950;2;8;01;5;1;1;2;1;0;0;00;1;01;00;;3;16;"11";1;1;1;1;1;1;900;3;1;1;"";"";"-871209,307";"-1036378,284";"-871213,268";"-1036382,598";"";"";"";"silnice1.tøídy";"21";"250681";"";"Opaènýkesmìruúseku";"Pomalý";"539112";"";"GN_V0.1UIR-ADR_410";"2"
"190206220055";6;;"2022-01-29";6;"2560";2;0;0;2;1;0;508;0;0;0;300;2;8;01;5;3;1;0;1;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-898023,908";"-1004324,32";"-898023,981";"-1004323,868";"Aš";"Neumannova";"";"místníkomunikace";"";"174674";"";"Opaènýkesmìruúseku";"Pomalý";"554499";"136565";"GN_V0.1UIR-ADR_410";"1"
"190206220056";6;;"2022-01-31";1;"0850";4;0;0;1;1;0;504;0;0;1;0;2;3;01;3;1;1;0;6;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"";"";"-887980,517";"-1022653,94";"-887982,05";"-1022654,074";"Cheb";"Valdštejnova";"";"místníkomunikace";"";"3079172";"";"Opaènýkesmìruúseku";"Pomalý";"554481";"140317";"GN_V0.1UIR-ADR_410";"1"
"190206220057";0;6;"2022-02-02";3;"1000";3;0;4;2;1;2;204;0;0;0;500;2;3;01;4;1;1;1;1;0;0;00;1;01;00;;3;35;"13";1;1;1;0;1;3;500;3;1;1;"-885818,993";"-1019775,681";"-885818,993";"-1019775,681";"-885819,928";"-1019779,019";"";"";"";"dálnice";"D6";"1311345";"";"Souhlasnýsesmìremúseku";"Pomalý";"554481";"";"GN_V0.1UIR-ADR_410";"2"
"190206220058";1;21;"2022-02-02";3;"1930";5;0;0;2;4;0;100;0;0;0;150;2;3;01;3;6;1;1;1;0;0;00;1;01;00;;3;12;"21";1;0;1;0;1;3;100;3;1;1;"-878306,485";"-1027331,73";"-878306,485";"-1027331,73";"-878297,393";"-1027327,901";"";"";"";"silnice1.tøídy";"21";"1257380";"";"Opaènýkesmìruúseku";"Pomalý";"554502";"";"GN_V0.1UIR-ADR_410";"2"
"190206220059";2;213;"2022-02-03";4;"1000";3;0;1;2;1;2;501;0;0;0;540;2;3;01;3;1;1;1;8;0;0;00;1;01;00;;3;32;"07";1;0;1;0;1;1;500;2;1;1;"-892139,461";"-1011583,878";"-892139,461";"-1011583,878";"-892139,694";"-1011583,562";"";"";"";"silnice2.tøídy";"213";"3648594";"";"Souhlasnýsesmìremúseku";"Pomalý";"554545";"";"GN_V0.1UIR-ADR_410";"2"
"190206220060";6;;"2022-02-03";4;"2560";2;0;0;2;1;0;508;0;0;0;100;2;3;01;3;1;1;0;0;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-887908,183";"-1021323,583";"-887908,183";"-1021323,583";"-887906,361";"-1021321,154";"Cheb";"UHilárie";"";"místníkomunikace";"";"1458697";"";"Souhlasnýsesmìremúseku";"Pomalý";"554481";"";"GN_V0.1UIR-ADR_410";"1"
