"030040220001";0;5;"2022-01-04";2;"1320";3;0;4;1;1;2;508;0;0;1;520;2;3;01;4;3;1;3;3;0;0;00;1;01;00;;3;31;"99";1;0;1;0;1;3;500;2;1;1;"-804021,077";"-1071078,719";"-804021,077";"-1071078,719";"-804023,807";"-1071069,096";"";"";"";"dálnice";"D5";"3069531";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040220002";6;;"2022-01-06";4;"0640";2;0;0;2;1;0;504;0;0;0;200;2;1;01;1;2;1;0;0;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-827016,015";"-1076759,29";"-827001,942";"-1076766,682";"";"";"";"místníkomunikace";"";"2537710";"";"Souhlasnýsesmìremúseku";"Pomalý";"557676";"";"GN_V0.1UIR-ADR_410";"2"
"030040220003";0;5;"2022-02-01";2;"2560";3;0;4;2;1;0;516;0;0;0;6720;2;3;01;1;1;1;1;3;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-792300,602";"-1064743,084";"-792300,602";"-1064743,084";"-792296,569";"-1064746,66";"";"";"";"dálnice";"D5";"3714737";"";"Souhlasnýsesmìremúseku";"Pomalý";"559903";"";"GN_V0.1UIR-ADR_410";"2"
"030040220004";6;;"2022-02-08";2;"1460";2;0;0;2;1;0;516;0;0;0;500;3;1;01;1;1;1;0;0;3;5;10;1;02;00;;17;;"XX";;;;;;;0;;;;"-807178,433";"-1071287,206";"-807178,433";"-1071287,206";"-807178,531";"-1071284,054";"Rokycany";"";"";"místníkomunikace";"";"2843391";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"1"
"030040220005";0;5;"2022-02-09";3;"1020";1;2;0;2;1;2;508;0;0;0;1350;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;25;"15";1;0;1;0;1;1;350;2;1;1;"";"";"-819650,173";"-1076683,195";"-819653,749";"-1076681,387";"";"";"";"dálnice";"D5";"3714719";"";"Souhlasnýsesmìremúseku";"Pomalý";"554791";"393771";"GN_V0.1UIR-ADR_410";"2"
"030040220006";0;5;"2022-02-11";5;"1300";3;0;3;2;1;0;201;0;0;0;600;2;1;01;1;1;1;3;1;3;5;00;5;01;22;9;17;;"XX";;;;;;;0;;;;"-830006,572";"-1072824,321";"-830006,572";"-1072824,321";"-830001,21";"-1072825,193";"";"";"";"dálnice";"D5";"3662360";"";"Souhlasnýsesmìremúseku";"Pomalý";"559164";"";"GN_V0.1UIR-ADR_410";"2"
"030040220007";0;5;"2022-02-21";1;"0650";1;4;0;1;1;2;503;0;0;3;6280;2;3;01;3;2;1;3;1;0;0;00;1;03;00;;7;48;"08";6;0;1;1;1;1;800;3;1;1;"";"";"-823488,021";"-1076451,244";"-823487,488";"-1076448,856";"";"";"";"dálnice";"D5";"827704";"";"Souhlasnýsesmìremúseku";"Pomalý";"554791";"";"GN_V0.1UIR-ADR_410";"2"
"030040220008";0;5;"2022-03-01";2;"1425";9;0;0;2;1;2;203;0;0;0;1980;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;6;44;"18";3;0;1;0;1;1;1500;3;1;1;"-796101,383";"-1068379,445";"-796127,088";"-1068380,516";"-796126,88";"-1068381,063";"";"";"";"dálnice";"D5";"1597712";"";"Souhlasnýsesmìremúseku";"Pomalý";"560014";"";"GN_V0.1UIR-ADR_410";"2"
"030040220009";0;5;"2022-03-11";5;"1050";1;2;0;2;1;0;502;0;0;0;500;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-811151,749";"-1072159,759";"-811156,633";"-1072154,689";"-811156,632";"-1072154,695";"";"";"";"dálnice";"D5";"3069767";"";"Souhlasnýsesmìremúseku";"Pomalý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040220010";0;5;"2022-03-21";1;"2145";3;0;4;2;1;2;508;0;0;0;10350;2;1;01;1;6;1;3;3;0;0;00;1;01;00;;6;19;"21";9;0;1;0;1;3;5000;4;1;1;"-825261,906";"-1076490,758";"-825261,906";"-1076490,758";"-825263,347";"-1076483,944";"";"";"";"dálnice";"D5";"384475";"";"Souhlasnýsesmìremúseku";"Pomalý";"557676";"";"GN_V0.1UIR-ADR_410";"2"
"030040220011";0;5;"2022-03-22";2;"1040";1;4;0;2;1;2;201;0;0;0;5150;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;47;"15";1;0;1;1;1;3;2500;2;1;1;"-793501,329";"-1065912,744";"-793501,329";"-1065912,744";"-793500,779";"-1065913,61";"";"";"";"dálnice";"D5";"3662485";"";"Souhlasnýsesmìremúseku";"Pomalý";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040220012";0;5;"2022-03-11";5;"1340";0;0;0;2;1;0;516;0;0;0;100;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;5;10;"19";3;0;1;0;1;1;0;3;1;1;"";"";"-805244,037";"-1071189,484";"-805243,974";"-1071191,532";"";"";"";"dálnice";"D5";"3512000";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040220013";0;5;"2022-04-10";0;"0560";3;0;4;2;1;2;204;0;0;0;23880;2;3;01;1;6;1;3;1;0;0;00;1;02;00;;7;26;"20";9;1;1;0;1;1;5000;4;1;1;"-793773,039";"-1066097,831";"-793773,039";"-1066097,831";"-793771,416";"-1066099,516";"";"";"";"dálnice";"D5";"3665601";"";"Souhlasnýsesmìremúseku";"Pomalý";"559768";"";"GN_V0.1UIR-ADR_410";"2"
"030040220014";0;5;"2022-04-14";4;"0722";3;0;4;1;1;2;508;0;0;2;5544;2;1;01;1;1;1;3;4;0;0;00;1;01;00;;3;31;"20";1;0;1;0;1;1;5000;2;1;1;"-793775,742";"-1066102,38";"-808440,269";"-1071303,123";"-808440,237";"-1071303,459";"";"";"";"dálnice";"D5";"3512004";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040220015";0;5;"2022-04-20";3;"1260";1;4;0;1;1;2;503;0;2;0;1500;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;42;"05";9;0;1;0;1;3;1000;2;1;1;"-806820,261";"-1071254,643";"-806820,261";"-1071254,643";"-806820,324";"-1071252,487";"";"";"";"dálnice";"D5";"727711";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040220016";0;5;"2022-04-27";3;"1200";3;0;5;2;1;2;201;0;0;0;270;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;7;13;"22";2;0;1;1;1;1;200;3;1;1;"-799549,051";"-1069305,622";"-799303,234";"-1069301,337";"-799303,299";"-1069302,335";"";"";"";"dálnice";"D5";"3069774";"";"Souhlasnýsesmìremúseku";"Pomalý";"559814";"";"GN_V0.1UIR-ADR_410";"2"
"030040220017";0;5;"2022-05-09";1;"1160";1;4;0;1;1;2;503;0;0;1;600;2;1;01;1;1;1;1;1;3;3;00;5;02;22;3;3;39;"22";3;0;1;0;1;24;300;2;1;1;"";"";"-808104,538";"-1071162,4";"-808104,571";"-1071162,753";"";"";"";"dálnice";"D5";"3727602";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"2"
"030040220018";0;5;"2022-05-29";0;"1424";1;3;0;1;1;0;204;0;0;2;2710;2;3;01;4;3;1;3;1;0;0;00;1;02;00;;3;39;"15";1;1;1;0;1;1;0;9;;;"-822247,942";"-1077070,876";"-822247,942";"-1077070,876";"-822248,411";"-1077071,639";"";"";"";"dálnice";"D5";"3343719";"";"Souhlasnýsesmìremúseku";"Pomalý";"558486";"";"GN_V0.1UIR-ADR_410";"2"
"030040220019";0;5;"2022-06-01";3;"1329";1;2;0;2;1;2;511;0;0;0;300;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;29;"14";1;0;1;0;1;3;0;3;1;1;"";"";"-800920,367";"-1069522,806";"-800919,926";"-1069524,405";"";"";"";"dálnice";"D5";"360750";"";"Souhlasnýsesmìremúseku";"Pomalý";"541176";"";"GN_V0.1UIR-ADR_410";"2"
"030040220020";0;5;"2022-06-04";6;"0312";3;0;4;2;1;2;204;0;0;0;3340;2;3;01;4;7;1;3;3;0;0;00;1;01;00;;3;47;"96";1;1;1;0;1;3;300;2;1;1;"-802933,171";"-1070662,936";"-792278,393";"-1064745,842";"-792278,554";"-1064745,705";"";"";"";"dálnice";"D5";"3662519";"";"Souhlasnýsesmìremúseku";"Pomalý";"559903";"";"GN_V0.1UIR-ADR_410";"2"
"030040220021";0;5;"2022-06-07";2;"0700";3;0;4;2;1;2;511;0;0;0;2280;2;3;01;4;3;1;3;1;0;0;00;1;01;00;;3;39;"17";12;1;1;0;1;3;1000;3;1;1;"-795159,598";"-1068024,766";"-795167,095";"-1068023,695";"-795166,881";"-1068024,135";"";"";"";"dálnice";"D5";"3529030";"";"Souhlasnýsesmìremúseku";"Pomalý";"560014";"";"GN_V0.1UIR-ADR_410";"2"
"030040220022";0;5;"2022-06-10";5;"1548";3;0;4;2;1;0;508;0;0;0;600;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-802933,171";"-1070662,936";"-803198,26";"-1070696,139";"-803201,004";"-1070691,77";"";"";"";"dálnice";"D5";"715660";"";"Souhlasnýsesmìremúseku";"Pomalý";"560251";"";"GN_V0.1UIR-ADR_410";"2"
"030040220023";0;5;"2022-07-09";6;"1824";3;0;4;1;1;0;508;0;1;0;5980;2;3;01;4;3;1;3;1;0;0;00;1;01;00;;3;13;"01";9;0;3;1;3;3;1500;9;;;"-799524,817";"-1069303,69";"-799484,124";"-1069310,115";"-799484,113";"-1069311,052";"";"";"";"dálnice";"D5";"3069772";"";"Souhlasnýsesmìremúseku";"Rychlý";"559814";"";"GN_V0.1UIR-ADR_410";"2"
"030040220024";0;5;"2022-07-13";3;"1518";2;0;0;1;1;2;201;0;0;1;7300;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;7;10;"15";2;0;1;1;1;1;2000;3;1;1;"-811066,682";"-1072117,277";"-811066,682";"-1072117,277";"-811065,882";"-1072120,683";"";"";"";"dálnice";"D5";"3069770";"";"Souhlasnýsesmìremúseku";"Pomalý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040220025";0;5;"2022-07-18";1;"2045";1;2;0;2;1;9;206;0;0;0;9380;2;1;01;1;1;1;3;1;0;0;00;1;03;00;;3;39;"04";9;1;1;0;1;1;500;2;5;1;"-795026,225";"-1067931,041";"-795021,94";"-1067931,576";"-795021,127";"-1067932,871";"";"";"";"dálnice";"D5";"3069760";"";"Souhlasnýsesmìremúseku";"Pomalý";"560014";"";"GN_V0.1UIR-ADR_410";"2"
"030040220026";0;5;"2022-08-06";6;"1815";9;0;0;1;1;2;203;0;0;1;200;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;2;04;"99";1;1;1;0;1;3;200;2;1;1;"";"";"-825663,872";"-1076587,027";"-825663,864";"-1076587,051";"";"";"";"dálnice";"D5";"3532559";"";"Souhlasnýsesmìremúseku";"Pomalý";"557676";"";"GN_V0.1UIR-ADR_410";"2"
"030040220027";0;5;"2022-08-27";6;"1803";3;0;4;1;1;2;508;1;0;0;5250;2;1;01;1;1;1;3;2;0;0;05;1;01;00;;3;31;"17";9;0;1;0;1;3;2500;2;2;1;"-821722,707";"-1077321,231";"-821727,527";"-1077303,023";"-821727,871";"-1077304,155";"";"";"";"dálnice";"D5";"3529493";"";"Souhlasnýsesmìremúseku";"Pomalý";"558435";"";"GN_V0.1UIR-ADR_410";"2"
"030040220028";0;5;"2022-08-30";2;"1360";3;0;9;2;1;0;508;0;0;0;200;2;1;01;1;1;1;1;1;3;5;05;5;02;23;9;17;;"XX";;;;;;;0;;;;"-803039,939";"-1070676,233";"-812887,079";"-1072351,955";"-812885,267";"-1072353,983";"";"";"";"dálnice";"D5";"2537150";"";"Souhlasnýsesmìremúseku";"Pomalý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040220029";0;5;"2022-09-14";3;"0960";3;0;4;1;1;2;204;0;0;1;2780;2;3;01;4;3;1;1;1;0;0;00;1;01;00;;3;26;"20";9;1;1;0;1;1;1500;2;1;1;"-829479,775";"-1073546,412";"-829479,775";"-1073546,412";"-829484,933";"-1073548,091";"";"";"";"dálnice";"D5";"3532556";"";"Souhlasnýsesmìremúseku";"Pomalý";"559164";"";"GN_V0.1UIR-ADR_410";"2"
"030040220030";0;5;"2022-09-15";4;"0530";1;2;0;2;1;0;204;0;0;0;5100;2;3;01;4;7;1;3;1;0;0;00;1;02;00;;3;47;"20";3;0;4;0;1;3;4000;9;;;"-795026,079";"-1067930,05";"-792530,496";"-1065070,304";"-792530,441";"-1065070,346";"";"";"";"dálnice";"D5";"3069751";"";"Souhlasnýsesmìremúseku";"Pomalý";"559903";"";"GN_V0.1UIR-ADR_410";"2"
"030040220031";8;;"2022-09-25";0;"1827";2;0;0;1;1;2;203;0;0;1;5700;2;1;01;1;1;1;0;0;0;0;00;1;02;00;;3;44;"22";1;0;1;1;1;5;5000;2;1;1;"-805006,563";"-1071168,406";"-805006,563";"-1071168,406";"-805006,627";"-1071165,358";"Rokycany";"";"";"místníkomunikace";"";"1672457";"";"Souhlasnýsesmìremúseku";"Pomalý";"559717";"";"GN_V0.1UIR-ADR_410";"1"
"030040220032";0;5;"2022-10-13";4;"1405";1;4;0;2;1;2;508;0;0;0;5830;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;44;"15";9;0;1;0;1;3;2500;3;1;1;"-823670,403";"-1076429,468";"-823669,868";"-1076428,933";"-823669,949";"-1076429,486";"";"";"";"dálnice";"D5";"721333";"";"Souhlasnýsesmìremúseku";"Pomalý";"554791";"";"GN_V0.1UIR-ADR_410";"2"
"030041221001";0;5;"2022-01-03";1;"1850";3;0;3;2;1;2;209;0;0;0;210;3;3;01;1;6;1;3;1;0;0;00;1;01;00;;3;32;"98";1;0;1;1;1;3;200;3;1;1;"-829825,072";"-1073026,064";"-829825,072";"-1073026,064";"-829820,809";"-1073021,388";"";"";"";"dálnice";"D5";"1440013";"";"Souhlasnýsesmìremúseku";"Pomalý";"559164";"";"GN_V0.1UIR-ADR_410";"2"
"030041221002";0;5;"2022-01-08";6;"1404";3;0;4;2;1;2;204;0;0;0;1400;3;3;01;5;3;1;5;1;1;0;00;1;01;00;;3;39;"02";1;0;1;0;1;3;400;2;1;1;"-864041,777";"-1063066,164";"-864041,777";"-1063066,164";"-864042,433";"-1063058,195";"";"";"";"dálnice";"D5";"3662508";"";"Souhlasnýsesmìremúseku";"Pomalý";"560758";"";"GN_V0.1UIR-ADR_410";"2"
"030041221003";0;5;"2022-01-09";0;"1155";3;0;4;2;1;2;204;0;0;0;2060;3;8;01;1;1;1;3;1;0;0;00;1;01;00;;3;26;"05";9;1;1;0;1;1;700;2;1;1;"-874850,969";"-1068273,307";"-874850,969";"-1068273,307";"-874867,017";"-1068253,931";"";"";"";"dálnice";"D5";"3720331";"";"Souhlasnýsesmìremúseku";"Pomalý";"561151";"";"GN_V0.1UIR-ADR_410";"2"
"030041221004";0;5;"2022-01-12";3;"2140";3;0;4;2;1;2;508;0;0;0;5000;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;02;"21";2;0;1;0;1;1;4000;2;1;1;"-841218,889";"-1069918,172";"-841218,889";"-1069918,172";"-841229,26";"-1069935,437";"";"";"";"dálnice";"D5";"1437899";"";"Souhlasnýsesmìremúseku";"Pomalý";"559393";"";"GN_V0.1UIR-ADR_410";"2"
"030041221005";0;5;"2022-01-21";5;"1727";3;0;4;2;1;2;204;0;0;0;550;3;8;01;1;6;1;3;1;0;0;00;1;01;00;;3;02;"05";9;1;1;0;1;1;500;2;1;1;"-884373,418";"-1071208,047";"-884373,418";"-1071208,047";"-884369,797";"-1071211,978";"";"";"";"dálnice";"D5";"1374167";"";"Souhlasnýsesmìremúseku";"Pomalý";"561169";"";"GN_V0.1UIR-ADR_410";"2"
"030041221006";0;5;"2022-01-25";2;"0320";3;0;4;2;1;2;508;0;0;0;1700;3;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;47;"19";8;0;1;0;1;1;1500;2;1;1;"-869252,032";"-1064595,886";"-869252,032";"-1064595,886";"-869247,098";"-1064598,5";"";"";"";"dálnice";"D5";"3069681";"";"Souhlasnýsesmìremúseku";"Rychlý";"560758";"";"GN_V0.1UIR-ADR_410";"2"
"030041221007";0;5;"2022-01-31";1;"0520";3;0;3;2;1;2;508;0;0;0;3200;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;7;26;"19";9;0;1;0;1;1;2000;4;1;1;"-879361,579";"-1068742,134";"-879361,579";"-1068742,134";"-879358,732";"-1068749,214";"";"";"";"dálnice";"D5";"3530554";"";"Souhlasnýsesmìremúseku";"Pomalý";"561169";"";"GN_V0.1UIR-ADR_410";"2"
