"060044224001";0;1;"2022-01-09";0;"1710";3;0;4;2;1;2;204;0;0;0;800;3;3;01;5;7;1;3;1;0;0;00;1;01;00;;3;39;"00";1;1;1;0;1;1;300;2;1;1;"-542852,269";"-1153813,917";"-542852,269";"-1153813,917";"-542854,817";"-1153821,408";"";"";"";"dálnice";"D1";"1622577";"";"Souhlasnısesmìremúseku";"Pomalı";"588733";"";"GN_V0.1UIR-ADR_410";"2"
"060044224004";0;1;"2022-01-22";6;"0432";3;0;4;2;1;2;204;0;0;0;780;3;6;01;5;7;1;3;1;0;0;00;1;01;00;;3;08;"13";3;1;1;0;1;3;500;3;1;1;"-545361,821";"-1152105,555";"-545361,821";"-1152105,555";"-545363,953";"-1152111,209";"";"";"";"dálnice";"D1";"1730736";"";"Souhlasnısesmìremúseku";"Pomalı";"588326";"";"GN_V0.1UIR-ADR_410";"2"
"060044224008";0;1;"2022-02-17";4;"0825";3;0;3;2;1;2;204;0;0;0;700;2;3;01;1;1;1;0;4;0;0;00;3;01;00;;3;13;"08";2;1;1;0;1;1;500;2;1;1;"-538745,269";"-1153630,557";"-538745,269";"-1153630,557";"-538746,46";"-1153636,512";"";"";"";"dálnice";"D1";"3295561";"";"Souhlasnısesmìremúseku";"Pomalı";"588989";"";"GN_V0.1UIR-ADR_410";"2"
"060044224009";0;1;"2022-02-21";1;"1409";1;4;0;2;1;2;503;0;0;0;4320;3;1;01;1;1;1;3;1;0;0;00;1;02;00;;5;35;"01";3;0;1;1;1;3;1000;3;1;1;"-535302,694";"-1152323,285";"-535302,694";"-1152323,285";"-535294,7";"-1152339,795";"";"";"";"dálnice";"D1";"3530397";"";"Opaènıkesmìruúseku";"Pomalı";"588491";"";"GN_V0.1UIR-ADR_410";"2"
"060044224014";0;1;"2022-03-24";4;"2560";3;0;3;2;1;0;203;0;0;0;500;3;1;01;1;6;1;1;1;0;0;00;3;01;00;;17;;"XX";;;;;;;0;;;;"-541131,528";"-1153744,874";"-541131,528";"-1153744,874";"-541121,118";"-1153745,626";"";"";"";"dálnice";"D1";"1409705";"";"Souhlasnısesmìremúseku";"Pomalı";"588296";"";"GN_V0.1UIR-ADR_410";"2"
"060044224015";0;1;"2022-03-24";4;"2560";3;0;3;2;1;0;209;0;0;0;180;2;1;01;1;4;1;0;4;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-538708,046";"-1153660,888";"-538708,046";"-1153660,888";"-538713,26";"-1153664,129";"";"";"";"dálnice";"D1";"3658695";"";"Souhlasnısesmìremúseku";"Pomalı";"588989";"";"GN_V0.1UIR-ADR_410";"2"
"060044224032";0;1;"2022-05-06";5;"1330";3;0;4;2;1;2;201;0;0;0;2000;2;1;01;1;1;1;1;3;0;0;00;1;01;00;;3;48;"16";9;0;1;0;1;1;1500;0;1;1;"-536882,167";"-1152849,151";"-536887,001";"-1152831,426";"-536887,059";"-1152831,079";"";"";"";"dálnice";"D1";"3071841";"";"Souhlasnısesmìremúseku";"Pomalı";"588296";"";"GN_V0.1UIR-ADR_410";"2"
"060044224035";0;1;"2022-05-07";6;"2560";3;0;4;2;1;0;508;0;0;0;800;3;1;01;1;6;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-545282,464";"-1152149,701";"-545282,464";"-1152149,701";"-545280,18";"-1152144,531";"";"";"";"dálnice";"D1";"1557647";"";"Souhlasnısesmìremúseku";"Pomalı";"588326";"";"GN_V0.1UIR-ADR_410";"2"
"060044224036";0;1;"2022-05-19";4;"1440";3;0;5;2;1;0;209;0;0;0;300;2;1;01;1;1;1;3;1;0;0;00;3;02;00;;17;;"XX";;;;;;;0;;;;"-542814,334";"-1153845,017";"-542814,334";"-1153845,017";"-542815,029";"-1153847,197";"";"";"";"dálnice";"D1";"1622574";"";"Souhlasnısesmìremúseku";"Pomalı";"588733";"";"GN_V0.1UIR-ADR_410";"2"
"060044224041";0;1;"2022-06-02";4;"0560";1;4;0;1;1;2;503;0;0;1;3090;2;3;01;1;1;1;3;4;0;0;00;1;02;00;;3;39;"20";3;0;1;0;1;3;2000;2;1;1;"-539353,476";"-1153685,919";"-539355,624";"-1153698,273";"-539355,716";"-1153698,938";"";"";"";"dálnice";"D1";"1750667";"";"Souhlasnısesmìremúseku";"Pomalı";"588989";"";"GN_V0.1UIR-ADR_410";"2"
