"010044224108";0;8;"2022-05-26";4;"0300";5;0;0;2;4;0;100;0;0;0;500;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;08;"07";9;0;1;0;1;1;400;2;1;1;"-757476,803";"-1000827,664";"-757476,803";"-1000827,664";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224111";0;8;"2022-05-29";0;"0325";3;0;3;1;1;2;508;0;0;1;840;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;47;"01";1;0;0;1;1;3;800;3;1;1;"";"";"-751717,483";"-1007347,058";"-751718,297";"-1007347,438";"";"";"";"dálnice";"D8";"1436147";"";"Souhlasnısesmìremúseku";"Pomalı";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044224112";0;8;"2022-05-29";0;"1500";3;0;9;2;1;2;203;0;0;0;1700;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;47;"16";1;1;1;0;1;1;1500;2;1;1;"-760632,944";"-996329,979";"-760632,944";"-996329,979";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224120";0;8;"2022-06-05";0;"1600";0;0;0;2;1;2;508;0;0;0;200;2;1;01;1;1;1;3;4;0;0;00;1;02;00;;3;39;"21";9;0;1;0;1;3;50;3;1;1;"-761289,588";"-994888,223";"-761289,588";"-994888,223";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224125";0;8;"2022-06-09";4;"1138";0;0;0;2;1;0;203;0;0;0;5500;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;7;48;"07";3;0;0;0;1;3;0;9;;;"-751649,65";"-1007505,545";"-751643,759";"-1007501,261";"-751643,778";"-1007501,27";"";"";"";"dálnice";"D8";"1436141";"";"Souhlasnısesmìremúseku";"Pomalı";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044224127";0;8;"2022-05-06";5;"2300";0;0;0;2;6;0;100;0;0;0;100;2;1;06;1;6;1;3;1;0;0;00;1;01;00;;3;47;"11";1;0;1;0;1;1;100;3;1;1;"-750368,571";"-1009994,116";"-750368,571";"-1009994,116";"-750371,561";"-1009995,44";"";"";"";"dálnice";"D8";"3455869";"";"Souhlasnısesmìremúseku";"Pomalı";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044224128";0;8;"2022-06-11";6;"0005";3;0;9;2;1;2;204;0;0;0;150;2;1;12;1;6;1;3;1;0;0;00;1;01;00;;3;99;"20";3;0;1;0;1;3;150;2;1;1;"-750367,833";"-1009995,005";"-750367,833";"-1009995,005";"-750371,111";"-1009996,457";"";"";"";"dálnice";"D8";"3455869";"";"Souhlasnısesmìremúseku";"Pomalı";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044224129";0;8;"2022-06-11";6;"1505";3;0;4;2;1;2;508;0;0;0;2300;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;3;39;"05";1;0;1;1;1;1;400;2;2;1;"-754239,485";"-1002271,33";"-754239,485";"-1002271,33";"-754220,772";"-1002301,929";"";"";"";"dálnice";"D8";"1362236";"";"Souhlasnısesmìremúseku";"Pomalı";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044224130";0;8;"2022-06-12";0;"0600";1;3;0;2;1;0;508;0;0;0;500;2;1;01;1;1;1;0;0;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"-760657,902";"-996223,197";"-760657,902";"-996223,197";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224138";0;8;"2022-06-18";6;"2205";1;4;0;1;1;2;508;0;0;1;2500;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;3;08;"22";1;0;1;0;1;1;2000;2;1;1;"-757540,205";"-1000783,987";"-757540,205";"-1000783,987";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224140";0;8;"2022-06-22";3;"1545";3;0;4;1;7;0;605;0;2;6;1800;2;1;01;1;1;1;3;1;0;0;00;1;03;00;;3;32;"06";3;1;1;1;2;1;500;3;1;1;"-761100,835";"-994973,505";"-761100,835";"-994973,505";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224144";0;8;"2022-06-25";6;"0530";5;0;0;2;4;0;100;0;0;0;350;2;3;01;4;3;1;3;1;0;0;00;1;01;00;;3;39;"18";1;0;1;0;1;1;300;3;1;1;"-754098,21";"-1002392,976";"-754098,21";"-1002392,976";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224145";0;8;"2022-06-25";6;"0815";1;2;0;2;1;2;203;0;0;0;1000;2;3;01;4;3;1;3;1;0;0;00;1;02;00;;4;39;"08";1;1;1;0;1;3;300;2;1;1;"-751449,033";"-1007870,227";"-751449,033";"-1007870,227";"-751438,772";"-1007863,691";"";"";"";"dálnice";"D8";"3512204";"";"Souhlasnısesmìremúseku";"Pomalı";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044224146";0;8;"2022-06-25";6;"0940";3;0;4;2;1;2;204;0;0;0;2100;2;3;01;4;3;1;3;1;0;0;00;1;01;00;;3;26;"19";3;1;1;0;1;3;2000;2;1;1;"-755902,145";"-1001476,903";"-755902,145";"-1001476,903";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044224147";0;8;"2022-06-25";6;"1215";3;0;4;2;1;2;204;0;0;0;600;2;3;01;4;1;1;3;1;0;0;00;1;01;00;;3;39;"00";1;1;1;0;1;1;400;2;1;1;"-753868,686";"-1002613,517";"-753868,686";"-1002613,517";"-753869,465";"-1002614,244";"";"";"";"dálnice";"D8";"709637";"";"Souhlasnısesmìremúseku";"Pomalı";"565342";"";"GN_V0.1UIR-ADR_410";"2"
"010044224148";0;8;"2022-06-25";6;"1445";0;0;0;2;1;2;204;0;0;0;150;2;1;06;1;1;1;3;1;0;0;00;1;01;00;;3;35;"19";1;0;1;0;1;1;150;2;1;1;"-750368,243";"-1009993,825";"-750368,243";"-1009993,825";"-750371,615";"-1009995,318";"";"";"";"dálnice";"D8";"3455869";"";"Souhlasnısesmìremúseku";"Pomalı";"565881";"";"GN_V0.1UIR-ADR_410";"2"
