"060044224002";0;1;"2022-01-12";3;"2560";3;0;4;2;1;0;511;0;0;0;300;4;1;01;1;1;1;3;3;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-547717,673";"-1151765,033";"-547717,673";"-1151765,033";"-547716,623";"-1151774,205";"";"";"";"dálnice";"D1";"3657107";"";"Souhlasnısesmìremúseku";"Pomalı";"569143";"";"GN_V0.1UIR-ADR_410";"2"
"060044224003";0;1;"2022-01-14";5;"1647";3;0;9;2;1;2;508;0;0;0;700;3;1;01;1;2;1;0;1;0;0;10;1;01;00;;3;47;"07";1;0;1;0;1;3;200;2;1;1;"-549458,893";"-1151752,492";"-549458,893";"-1151752,492";"-549462,008";"-1151747,61";"";"";"";"místníkomunikace";"";"3687710";"";"Opaènıkesmìruúseku";"Pomalı";"569143";"";"GN_V0.1UIR-ADR_410";"2"
"060044224006";0;1;"2022-02-08";2;"2560";3;0;4;2;1;0;511;0;0;0;200;2;3;01;7;6;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-549580,507";"-1151772,142";"-549580,507";"-1151772,142";"-549581,148";"-1151774,607";"";"";"";"dálnice";"D1";"3512723";"";"Opaènıkesmìruúseku";"Pomalı";"552887";"";"GN_V0.1UIR-ADR_410";"2"
"060044224010";0;1;"2022-02-14";1;"2560";3;0;3;2;1;0;508;0;0;0;150;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-552532,144";"-1150890,792";"-552532,144";"-1150890,792";"-552531,99";"-1150896,145";"";"";"";"dálnice";"D1";"3072962";"";"Opaènıkesmìruúseku";"Pomalı";"590193";"";"GN_V0.1UIR-ADR_410";"2"
"060044224013";0;1;"2022-03-18";5;"0800";3;0;4;2;7;0;613;0;0;0;1150;3;2;01;1;1;1;3;1;0;0;00;1;01;00;;4;08;"15";3;0;1;0;1;1;0;2;1;1;"-549968,046";"-1151666,32";"-549968,046";"-1151666,32";"-549965,817";"-1151659,824";"";"";"";"dálnice";"D1";"3512727";"";"Souhlasnısesmìremúseku";"Pomalı";"552887";"";"GN_V0.1UIR-ADR_410";"2"
"060044224019";0;46;"2022-04-05";2;"1145";3;0;4;2;1;2;508;0;0;0;4300;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;7;62;"16";9;0;1;1;1;1;1000;3;2;1;"-562334,459";"-1146719,903";"-562334,459";"-1146719,903";"-562333,33";"-1146721,567";"";"";"";"dálnice";"D46";"718987";"";"Souhlasnısesmìremúseku";"Pomalı";"590240";"";"GN_V0.1UIR-ADR_410";"2"
"060044224021";0;1;"2022-04-09";6;"1805";3;0;9;1;1;2;204;0;0;2;1530;3;3;01;4;3;1;3;1;0;0;05;1;01;00;;5;12;"08";2;1;1;1;1;1;1500;2;1;1;"-553680,428";"-1151103,01";"-553682,041";"-1151097,095";"-553681,814";"-1151098,004";"";"";"";"dálnice";"D1";"3530380";"";"Souhlasnısesmìremúseku";"Pomalı";"589721";"";"GN_V0.1UIR-ADR_410";"2"
"060044224024";0;1;"2022-04-10";0;"2560";3;0;8;2;1;0;508;0;0;0;20;2;1;01;1;6;1;0;1;0;0;00;3;01;00;;17;;"XX";;;;;;;0;;;;"-534365,953";"-1145402,581";"-534365,953";"-1145402,581";"-534370,686";"-1145405,88";"";"";"";"dálnice";"D1";"2380162";"";"Souhlasnısesmìremúseku";"Pomalı";"517224";"";"GN_V0.1UIR-ADR_410";"2"
"060044224027";0;1;"2022-04-21";4;"0012";3;0;9;2;1;2;508;0;0;0;50;3;1;01;1;4;1;0;6;0;0;09;1;01;00;;3;39;"16";12;0;1;0;1;1;50;2;1;1;"-549492,408";"-1151855,219";"-549492,408";"-1151855,219";"-549492,894";"-1151857,326";"";"";"";"místníkomunikace";"";"3687726";"";"Souhlasnısesmìremúseku";"Pøipojovacívlevo";"569143";"";"GN_V0.1UIR-ADR_410";"2"
"060044224028";0;1;"2022-04-26";2;"1360";3;0;9;2;1;2;508;0;0;0;150;3;1;01;1;1;1;0;8;0;0;09;1;01;00;;3;47;"20";1;0;1;0;1;1;50;2;1;1;"-549546,425";"-1151818,78";"-549546,425";"-1151818,78";"-549540,066";"-1151814,574";"";"";"";"místníkomunikace";"";"3687740";"";"Souhlasnısesmìremúseku";"Pomalı";"552887";"";"GN_V0.1UIR-ADR_410";"2"
