"180106220005";6;;"2022-01-01";6;"2560";2;0;0;2;1;0;511;0;0;0;250;2;3;01;1;1;1;1;1;0;0;10;1;02;00;;3;32;"05";1;0;3;0;1;5;50;2;1;1;"";"";"-722759,194";"-970141,825";"-722758,484";"-970140,767";"NovýBor";"Rumburskýchhrdinù";"";"místníkomunikace";"";"114644";"0,025245";"Souhlasnýsesmìremúseku";"Pomalý";"561860";"71633";"SN_20050929UIR-ADR_410";"1"
"180106220006";2;268;"2022-01-03";1;"1705";5;0;0;2;4;0;100;0;0;0;200;2;3;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"10";1;0;1;0;1;3;200;2;1;1;"";"";"-722375,489";"-971475,401";"-722375,586";"-971475,461";"";"";"";"silnice2.tøídy";"268";"0224A0490224A027";"1,388377";"Souhlasnýsesmìremúseku";"Pomalý";"";"";"ULS_20050701UIR-ADR_410";"2"
"180106220007";8;;"2022-01-03";1;"2560";2;0;0;2;1;0;511;0;0;0;200;1;1;01;1;1;1;0;1;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-723123,682";"-970272,838";"-723121,312";"-970274,222";"NovýBor";"nám.Míru";"";"místníkomunikace";"";"114767";"0,022551";"Souhlasnýsesmìremúseku";"Pomalý";"561860";"71498";"SN_20050929UIR-ADR_410";"1"
"180106220008";8;;"2022-01-03";1;"2560";2;0;0;2;1;0;516;0;0;0;100;2;3;01;4;3;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-724863,593";"-978077,706";"-724863,593";"-978077,706";"-724863,561";"-978076,601";"ÈeskáLípa";"BARDÌJOVSKá";"";"místníkomunikace";"";"2849979";"";"Opaènýkesmìruúseku";"Pomalý";"561380";"";"GN_V0.1UIR-ADR_410";"1"
"180106220009";6;;"2022-01-04";2;"1400";1;3;0;2;1;2;403;0;0;0;1700;2;3;01;1;1;1;1;1;3;3;00;4;02;10;6;3;01;"02";1;0;1;0;1;5;700;2;1;1;"-712175,386";"-983483,08";"-712176,46";"-983444,407";"-712176,691";"-983444,368";"Mimoò";"Široká";"";"místníkomunikace";"";"795654";"";"Opaènýkesmìruúseku";"Pomalý";"561835";"70823";"GN_V0.1UIR-ADR_410";"1"
"180106220010";6;;"2022-01-04";2;"1450";1;3;0;2;1;2;405;0;0;0;800;2;3;01;1;1;1;1;1;2;0;01;4;02;10;6;3;39;"17";1;0;1;0;1;5;400;2;1;1;"-725763,411";"-979103,511";"-725746,76";"-979089,008";"-725745,775";"-979089,04";"ÈeskáLípa";"5.kvìtna";"";"místníkomunikace";"";"132627";"";"Souhlasnýsesmìremúseku";"Pomalý";"561380";"66001";"GN_V0.1UIR-ADR_410";"1"
"180106220011";6;;"2022-01-04";2;"1620";1;4;0;1;1;2;503;0;0;2;1050;2;3;01;4;2;1;1;1;3;3;02;5;02;10;6;3;60;"12";1;0;1;0;1;5;600;2;1;1;"-723855,234";"-969608,188";"-723841,805";"-969629,674";"-723841,57";"-969629,412";"NovýBor";"B.Egermanna";"";"místníkomunikace";"";"1390844";"";"Souhlasnýsesmìremúseku";"Pomalý";"561860";"70971";"GN_V0.1UIR-ADR_410";"1"
"180106220012";2;270;"2022-01-04";2;"1700";1;3;0;2;1;0;511;0;0;0;1300;2;3;01;1;4;1;1;1;3;3;00;4;03;19;2;3;31;"10";1;0;3;0;1;23;500;2;1;1;"";"";"-708109,398";"-970638,677";"-708109,49";"-970638,661";"";"";"";"silnice2.tøídy";"270";"3290495";"";"Souhlasnýsesmìremúseku";"Pomalý";"561631";"";"GN_V0.1UIR-ADR_410";"2"
"180106220013";6;;"2022-01-04";2;"1630";0;0;0;2;6;0;100;0;0;0;100;2;3;09;4;2;1;1;1;0;0;00;1;01;00;;3;39;"17";3;0;1;0;1;5;100;2;1;1;"-726407,85";"-977952,993";"-726407,85";"-977952,993";"-726405,708";"-977943,911";"ÈeskáLípa";"NaBlatech";"";"místníkomunikace";"";"129964";"";"Opaènýkesmìruúseku";"Pomalý";"561380";"66966";"GN_V0.1UIR-ADR_410";"1"
"180106220014";2;262;"2022-01-05";3;"0520";1;4;0;1;1;2;503;0;0;1;1200;2;3;01;4;5;1;1;1;3;3;00;4;02;19;6;3;13;"16";3;0;1;0;1;13;600;2;1;1;"-729906,186";"-977218,56";"-729897,055";"-977216,411";"-729897,1";"-977216,743";"";"";"";"silnice2.tøídy";"262";"1664585";"";"Opaènýkesmìruúseku";"Pomalý";"562106";"";"GN_V0.1UIR-ADR_410";"2"
"180106220015";6;;"2022-01-05";3;"2560";2;0;0;2;1;0;511;0;0;0;100;2;3;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-723578,388";"-970290,17";"-723578,388";"-970290,17";"-723572,036";"-970285,137";"NovýBor";"Wolkerova";"";"místníkomunikace";"";"114779";"";"Souhlasnýsesmìremúseku";"Pomalý";"561860";"72001";"GN_V0.1UIR-ADR_410";"1"
"180106220016";6;;"2022-01-01";6;"2560";3;0;9;2;1;0;511;0;0;0;20;1;1;01;1;6;1;0;1;0;0;00;1;01;00;;7;48;"18";3;0;3;0;1;5;0;3;1;1;"-719516,202";"-992595,02";"-719516,202";"-992595,02";"-719506,973";"-992595,728";"Doksy";"Zámecká";"";"místníkomunikace";"";"2900625";"";"Souhlasnýsesmìremúseku";"Pomalý";"561495";"68870";"GN_V0.1UIR-ADR_410";"1"
"180106220017";6;;"2022-01-05";3;"1100";3;0;6;2;1;2;511;0;0;0;120;2;3;01;1;1;1;1;1;3;3;00;5;01;10;6;9;00;"91";18;0;1;0;1;5;0;7;1;1;"";"";"-718048,427";"-979129,216";"-718048,329";"-979129,171";"Zákupy";"Podzámèí";"";"místníkomunikace";"";"2576375";"";"Souhlasnýsesmìremúseku";"Pomalý";"562262";"72591";"GN_V0.1UIR-ADR_410";"1"
"180106220018";1;13;"2022-01-05";3;"1925";5;0;0;2;4;0;100;0;0;0;300;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"07";1;0;1;0;1;3;300;2;1;1;"-709560,688";"-970901,902";"-709475,005";"-970912,077";"-709475,107";"-970912,788";"";"";"";"silnice1.tøídy";"13";"3706593";"";"Opaènýkesmìruúseku";"Pomalý";"561631";"";"GN_V0.1UIR-ADR_410";"2"
"180106220019";1;13;"2022-01-05";3;"1930";5;0;0;2;4;0;100;0;0;0;100;2;1;01;1;6;1;1;1;0;0;00;3;01;00;;3;31;"03";1;0;1;0;1;1;100;3;1;1;"-715076,747";"-969954,121";"-715110,737";"-969942,42";"-715110,092";"-969939,533";"";"";"";"silnice1.tøídy";"13";"2299348";"";"Souhlasnýsesmìremúseku";"Pomalý";"561746";"";"GN_V0.1UIR-ADR_410";"2"
"180106220020";2;262;"2022-01-06";4;"0520";5;0;0;2;4;0;100;0;0;0;200;2;3;01;5;7;1;1;1;0;0;00;1;01;00;;3;39;"05";1;0;1;0;1;3;200;2;1;1;"-728515,569";"-977486,335";"-728527,352";"-977463,839";"-728527,175";"-977463,44";"";"";"";"silnice2.tøídy";"262";"1663700";"";"Souhlasnýsesmìremúseku";"Pomalý";"561380";"";"GN_V0.1UIR-ADR_410";"2"
"180106220021";3;26211;"2022-01-06";4;"0550";5;0;0;2;4;0;100;0;0;0;50;2;6;01;5;7;1;1;1;0;0;00;1;01;00;;3;07;"21";1;0;1;0;1;1;50;2;1;1;"-729074,175";"-971771,762";"-729099,88";"-971739,095";"-729099,55";"-971738,974";"";"";"";"silnice3.tøídy";"26211";"3082865";"";"Souhlasnýsesmìremúseku";"Pomalý";"546275";"";"GN_V0.1UIR-ADR_410";"2"
"180106220022";3;2627;"2022-01-05";3;"1820";4;0;0;1;1;0;502;0;0;1;0;2;3;01;1;4;1;1;1;0;0;00;3;01;00;;17;;"XX";;;;;;;0;;;;"-729028,543";"-973962,358";"-729018,809";"-973945,508";"-729018,701";"-973945,35";"HorníLibchava";"";"";"silnice3.tøídy";"2627";"1663644";"";"Souhlasnýsesmìremúseku";"Pomalý";"561592";"";"GN_V0.1UIR-ADR_410";"1"
"180106220023";3;2628;"2022-01-06";4;"0935";1;1;0;2;1;2;204;0;0;0;400;2;3;01;1;1;1;1;1;0;0;00;3;02;00;;3;32;"01";1;1;1;1;1;3;200;2;1;1;"-726576,55";"-973333,218";"-726583,064";"-973320,398";"-726582,375";"-973322,313";"";"";"";"silnice3.tøídy";"2628";"3666095";"";"Souhlasnýsesmìremúseku";"Pomalý";"562025";"";"GN_V0.1UIR-ADR_410";"2"
"180106220024";8;;"2022-01-01";6;"2560";2;0;0;2;1;0;511;0;0;0;200;1;1;01;1;1;1;1;1;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-725588,356";"-978118,426";"-725585,22";"-978119,639";"ÈeskáLípa";"námìstíT.G.Masaryka";"";"místníkomunikace";"";"130384";"";"Souhlasnýsesmìremúseku";"Pomalý";"561380";"67059";"GN_V0.1UIR-ADR_410";"1"
"180106220025";1;13;"2022-01-07";5;"0810";5;0;0;2;4;0;100;0;0;0;200;2;3;01;1;1;1;1;1;0;0;00;1;01;00;;3;47;"21";1;0;1;0;1;1;200;2;1;1;"-715781,723";"-969616,973";"-715772,616";"-969600,901";"-715772,75";"-969601,135";"";"";"";"silnice1.tøídy";"13";"794955";"";"Opaènýkesmìruúseku";"Pomalý";"561479";"";"GN_V0.1UIR-ADR_410";"2"
"180106220026";1;15;"2022-01-07";5;"1150";9;0;0;2;1;2;508;0;0;0;250;2;3;01;1;1;1;1;1;0;0;00;3;01;00;;5;47;"21";3;0;1;0;1;3;250;2;2;1;"-732534,87";"-983114,202";"-732637,692";"-983061,719";"-732637,606";"-983061,569";"";"";"";"silnice1.tøídy";"15";"2299288";"";"Souhlasnýsesmìremúseku";"Pomalý";"562114";"";"GN_V0.1UIR-ADR_410";"2"
"180106220027";2;268;"2022-01-07";5;"1655";5;0;0;2;4;0;100;0;0;0;100;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"21";3;0;1;0;1;3;100;2;1;1;"-707671,778";"-992565,292";"-707661,603";"-992555,653";"-707661,108";"-992555,348";"";"";"";"silnice2.tøídy";"268";"3357039";"";"Souhlasnýsesmìremúseku";"Pomalý";"562017";"";"GN_V0.1UIR-ADR_410";"2"
"180106220028";2;268;"2022-01-08";6;"1720";5;0;0;2;4;0;100;0;0;0;300;2;3;01;5;7;1;1;1;0;0;00;1;01;00;;3;39;"10";1;0;1;0;1;3;300;2;1;1;"-716855,5";"-980625,935";"-716855,5";"-980625,935";"-716850,312";"-980619,61";"";"";"";"silnice2.tøídy";"268";"2299468";"";"Souhlasnýsesmìremúseku";"Pomalý";"562262";"";"GN_V0.1UIR-ADR_410";"2"
"180106220029";1;9;"2022-01-09";0;"0140";5;0;0;2;4;0;100;0;0;0;200;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;47;"11";1;0;1;0;1;1;200;2;1;1;"-725358,758";"-988197,952";"-725363,042";"-988192,598";"-725364,717";"-988190,859";"";"";"";"silnice1.tøídy";"9";"1257171";"";"Souhlasnýsesmìremúseku";"Pomalý";"561665";"";"GN_V0.1UIR-ADR_410";"2"
"180106220030";6;;"2022-01-06";4;"1400";2;0;0;2;1;0;511;0;0;0;200;2;3;01;1;1;1;1;1;3;5;00;5;03;10;6;17;;"XX";;;;;;;0;;;;"";"";"-717881,787";"-968742,535";"-717881,158";"-968741,266";"Cvikov";"Sídlištì";"";"místníkomunikace";"";"2576184";"";"Opaènýkesmìruúseku";"Pomalý";"561479";"65846";"GN_V0.1UIR-ADR_410";"1"
"180106220031";6;;"2022-01-09";0;"1945";3;0;6;2;1;0;508;0;0;0;300;2;6;01;5;5;1;1;1;0;0;00;1;01;00;;3;07;"13";1;0;3;0;1;5;200;3;1;1;"-728647,054";"-967965,473";"-728590,289";"-967970,293";"-728589,674";"-967969,533";"KamenickýŠenov";"Fuèíkova";"";"místníkomunikace";"";"2557720";"";"Souhlasnýsesmìremúseku";"Pomalý";"561681";"69531";"GN_V0.1UIR-ADR_410";"1"
"180106220032";1;9;"2022-01-10";1;"0530";1;4;0;2;1;9;511;0;0;0;300;2;3;01;3;5;1;2;1;0;0;00;1;02;00;;3;39;"18";1;0;1;0;1;3;100;2;5;1;"-725205,676";"-977291,106";"-725205,676";"-977291,106";"-725203,588";"-977291,281";"ÈeskáLípa";"";"";"silnice1.tøídy";"9";"3873999";"";"Souhlasnýsesmìremúseku";"Pomalý";"561380";"";"GN_V0.1UIR-ADR_410";"1"
"180106220033";1;38;"2022-01-10";1;"0804";1;2;0;2;1;2;304;0;0;0;1200;2;3;01;1;1;1;1;1;0;0;00;1;02;00;;3;02;"06";1;0;1;0;1;3;700;2;1;1;"-723089,9";"-987894,79";"-723074,663";"-987888,335";"-723073,408";"-987887,157";"";"";"";"silnice1.tøídy";"38";"3292925";"";"Souhlasnýsesmìremúseku";"Pomalý";"561665";"";"GN_V0.1UIR-ADR_410";"2"
"180106220034";1;9;"2022-01-10";1;"1310";3;0;4;1;1;2;205;0;0;1;600;2;3;01;2;3;1;2;1;0;0;00;3;01;00;;3;38;"08";1;1;1;0;1;1;500;2;1;1;"-719285,482";"-962091,375";"-719285,482";"-962091,375";"-719287,923";"-962090,844";"";"";"";"silnice1.tøídy";"9";"2525633";"";"Souhlasnýsesmìremúseku";"Pomalý";"562131";"";"GN_V0.1UIR-ADR_410";"2"
"180106220035";6;;"2022-01-10";1;"2305";3;0;6;2;1;0;511;0;0;0;150;2;1;01;1;4;1;1;1;0;0;10;1;01;00;;3;17;"03";1;0;1;0;1;5;100;9;;;"-719513,52";"-991896,266";"-719513,52";"-991896,266";"-719511,304";"-991890,816";"Doksy";"Žižkova";"";"místníkomunikace";"";"795974";"";"Souhlasnýsesmìremúseku";"Pomalý";"561495";"68896";"GN_V0.1UIR-ADR_410";"1"
"180106220036";1;9;"2022-01-11";2;"0300";3;0;1;2;1;2;204;0;0;0;2000;2;6;01;1;6;1;1;1;0;0;00;3;01;00;;5;32;"10";3;1;1;0;1;3;1500;3;1;1;"";"";"-726636,103";"-989771,411";"-726638,617";"-989771,274";"";"";"";"silnice1.tøídy";"9";"148688";"";"Souhlasnýsesmìremúseku";"Pomalý";"561614";"";"GN_V0.1UIR-ADR_410";"2"
"180106220037";1;38;"2022-01-11";2;"0450";5;0;0;2;4;0;100;0;0;0;200;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;42;"20";1;0;1;0;1;1;200;2;1;1;"-714015,276";"-998513,671";"-714075,262";"-998480,464";"-714075,499";"-998481,201";"";"";"";"silnice1.tøídy";"38";"3286498";"";"Opaènýkesmìruúseku";"Pomalý";"561398";"";"GN_V0.1UIR-ADR_410";"2"
"180106220038";6;;"2022-01-11";2;"0850";5;0;0;2;4;0;100;0;0;0;150;2;3;01;1;1;1;1;1;0;0;00;3;01;00;;3;04;"14";3;0;1;0;1;5;150;3;1;1;"-723762,477";"-979803,533";"-723822,991";"-979832,987";"-723823,068";"-979832,847";"ÈeskáLípa";"";"";"místníkomunikace";"";"1663633";"";"Opaènýkesmìruúseku";"Pomalý";"561380";"";"GN_V0.1UIR-ADR_410";"1"
"180106220039";6;;"2022-01-11";2;"1415";1;2;0;2;1;2;511;0;0;0;250;1;1;01;1;1;1;1;1;0;0;10;1;02;00;;5;62;"21";3;0;1;0;1;5;50;3;1;1;"";"";"-718628,262";"-968104,648";"-718628,271";"-968104,648";"Cvikov";"";"";"místníkomunikace";"";"2575890";"";"Souhlasnýsesmìremúseku";"Pomalý";"561479";"";"GN_V0.1UIR-ADR_410";"1"
"180106220040";1;38;"2022-01-11";2;"1655";5;0;0;2;4;0;100;0;0;0;350;2;1;01;1;2;1;1;1;0;0;00;1;01;00;;3;04;"15";1;0;1;0;1;3;350;2;1;1;"-717859,401";"-995524,544";"-717795,658";"-995599,537";"-717795,444";"-995599,396";"";"";"";"silnice1.tøídy";"38";"2299335";"";"Souhlasnýsesmìremúseku";"Pomalý";"561495";"";"GN_V0.1UIR-ADR_410";"2"
"180106220041";1;38;"2022-01-11";2;"1710";5;0;0;2;4;0;100;0;0;0;300;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"14";1;0;1;0;1;1;300;2;1;1;"-715097,855";"-998109,976";"-715090,892";"-998097,656";"-715091,354";"-998098,595";"";"";"";"silnice1.tøídy";"38";"2299313";"";"Souhlasnýsesmìremúseku";"Pomalý";"561398";"";"GN_V0.1UIR-ADR_410";"2"
"180106220042";1;9;"2022-01-11";2;"2130";5;0;0;2;4;0;100;0;0;0;250;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;47;"18";3;0;1;0;1;1;250;2;1;1;"-724847,597";"-987655,722";"-724847,597";"-987655,722";"-724847,101";"-987656,118";"";"";"";"silnice1.tøídy";"9";"2849009";"";"Opaènýkesmìruúseku";"Pomalý";"561665";"";"GN_V0.1UIR-ADR_410";"2"
"180106220043";2;268;"2022-01-12";3;"1105";3;0;2;2;1;2;511;0;0;0;110;2;1;01;1;1;1;0;1;3;3;00;7;01;19;2;5;43;"95";15;0;1;0;1;13;10;3;1;1;"";"";"-712428,64";"-983586,14";"-712428,73";"-983586,626";"Mimoò";"Tyršovonámìstí";"";"silnice2.tøídy";"268";"3328174";"";"Souhlasnýsesmìremúseku";"Pomalý";"561835";"70831";"GN_V0.1UIR-ADR_410";"1"
"180106220044";2;262;"2022-01-12";3;"1319";5;0;0;2;4;0;100;0;0;0;400;2;1;01;1;1;1;1;1;0;0;00;1;01;00;;3;08;"18";1;0;1;0;1;3;400;3;1;1;"-719828,938";"-979456,344";"-719828,938";"-979425,284";"-719830,418";"-979433,746";"";"";"";"silnice2.tøídy";"262";"2575697";"";"Souhlasnýsesmìremúseku";"Pomalý";"562262";"";"GN_V0.1UIR-ADR_410";"2"
"180106220045";3;26211;"2022-01-12";3;"1700";5;0;0;2;4;0;100;0;0;0;300;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"07";1;0;1;0;1;1;300;4;1;1;"";"";"-728868,906";"-973141,614";"-728863,651";"-973143,909";"";"";"";"silnice3.tøídy";"26211";"1588802";"";"Souhlasnýsesmìremúseku";"Pomalý";"561592";"";"GN_V0.1UIR-ADR_410";"2"
"180106220046";2;262;"2022-01-13";4;"0720";5;0;0;2;4;0;100;0;0;0;300;2;1;01;1;2;1;1;1;0;0;00;1;01;00;;3;42;"16";1;0;1;0;1;1;300;2;1;1;"-721867,25";"-979059,745";"-721866,714";"-979050,641";"-721866,751";"-979051,129";"";"";"";"silnice2.tøídy";"262";"1382701";"";"Souhlasnýsesmìremúseku";"Pomalý";"561380";"";"GN_V0.1UIR-ADR_410";"2"
"180106220047";8;;"2022-01-07";5;"2560";2;0;0;2;1;0;511;0;0;0;50;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-725114,133";"-976730,446";"-725114,133";"-976730,446";"-725114,725";"-976732,327";"ÈeskáLípa";"";"";"místníkomunikace";"";"3646618";"";"Opaènýkesmìruúseku";"Pomalý";"561380";"";"GN_V0.1UIR-ADR_410";"1"
"180106220048";3;26219;"2022-01-13";4;"0950";3;0;1;1;1;2;204;0;0;1;500;2;5;01;1;1;1;1;1;0;0;00;3;01;00;;3;39;"17";3;1;1;0;1;3;500;2;1;1;"-733044,105";"-971969,275";"-733046,782";"-971949,461";"-733046,613";"-971950,526";"";"";"";"silnice3.tøídy";"26219";"2850168";"";"Souhlasnýsesmìremúseku";"Pomalý";"562891";"";"GN_V0.1UIR-ADR_410";"2"
"180106220049";2;270;"2022-01-13";4;"1200";1;3;0;1;1;2;403;0;0;1;1900;2;1;01;1;1;1;1;1;3;3;07;4;02;19;3;3;44;"19";1;0;1;1;1;21;1500;2;1;1;"-711233,43";"-979548,665";"-711225,397";"-979519,211";"-711225,291";"-979519,326";"";"";"";"silnice2.tøídy";"270";"884371";"";"Souhlasnýsesmìremúseku";"Pomalý";"561851";"";"GN_V0.1UIR-ADR_410";"2"
"180106220050";2;263;"2022-01-13";4;"1725";5;0;0;2;4;0;100;0;0;0;100;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;48;"18";3;0;1;0;1;3;100;2;1;1;"-734731,964";"-972769,125";"-734729,822";"-972769,125";"-734733,202";"-972766,971";"";"";"";"silnice2.tøídy";"263";"2299035";"";"Opaènýkesmìruúseku";"Pomalý";"562297";"72761";"GN_V0.1UIR-ADR_410";"2"
"180106220051";1;15;"2022-01-13";4;"1715";5;0;0;2;4;0;100;0;0;0;500;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"21";3;0;1;1;1;1;500;2;1;1;"";"";"-733227,898";"-982856,15";"-733221,902";"-982868,227";"";"";"";"silnice1.tøídy";"15";"2299375";"";"Opaènýkesmìruúseku";"Pomalý";"562114";"";"GN_V0.1UIR-ADR_410";"2"
"180106220052";6;;"2022-01-01";6;"2560";3;0;2;2;1;0;511;0;0;0;50;2;6;01;1;1;1;1;1;3;5;00;5;01;10;6;17;;"XX";;;;;;;0;;;;"-728536,534";"-971893,11";"-728530,644";"-971866,334";"-728531,485";"-971867,228";"";"";"";"místníkomunikace";"";"882181";"";"Opaènýkesmìruúseku";"Pomalý";"546275";"";"GN_V0.1UIR-ADR_410";"2"
"180106220053";6;;"2022-01-14";5;"1915";3;0;6;2;1;2;508;0;0;0;710;2;3;01;4;5;1;1;1;3;3;00;5;01;10;6;3;39;"21";1;0;1;0;1;5;700;2;2;1;"-725416,591";"-978902,501";"-725390,885";"-978885,899";"-725390,862";"-978886,506";"ÈeskáLípa";"Mimoòská";"";"místníkomunikace";"";"3887505";"";"Opaènýkesmìruúseku";"Pomalý";"561380";"66923";"GN_V0.1UIR-ADR_410";"1"
"180106220054";2;262;"2022-01-14";5;"2040";5;0;0;2;4;0;100;0;0;0;300;2;3;01;1;6;1;1;1;0;0;00;1;01;00;;3;17;"12";1;0;1;0;1;3;300;2;1;1;"-721951,246";"-979063,31";"-721953,464";"-979044,016";"-721953,511";"-979044,647";"";"";"";"silnice2.tøídy";"262";"1382701";"";"Souhlasnýsesmìremúseku";"Pomalý";"561380";"";"GN_V0.1UIR-ADR_410";"2"
"180106220055";1;15;"2022-01-14";5;"2130";3;0;4;1;1;2;204;0;0;2;900;2;3;01;1;6;1;1;1;0;0;00;3;01;00;;3;99;"02";1;1;1;0;1;1;800;2;1;1;"-730365,143";"-983324,637";"-730370,364";"-983308,467";"-730370,489";"-983308,075";"";"";"";"silnice1.tøídy";"15";"2299292";"";"Souhlasnýsesmìremúseku";"Pomalý";"561584";"";"GN_V0.1UIR-ADR_410";"2"
"180106220056";6;;"2022-01-15";6;"1860";2;0;0;2;1;0;511;0;0;0;100;2;1;01;1;4;1;1;1;0;0;10;1;02;00;;3;04;"18";1;0;1;0;1;5;0;9;;;"-724417,841";"-977413,068";"-724417,841";"-977413,068";"-724417,438";"-977411,76";"ÈeskáLípa";"NaVýsluní";"";"místníkomunikace";"";"128605";"";"Souhlasnýsesmìremúseku";"Pomalý";"561380";"67032";"GN_V0.1UIR-ADR_410";"1"
"180106220057";1;15;"2022-01-15";6;"1855";5;0;0;2;4;0;100;0;0;0;150;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"01";1;0;1;0;1;3;150;2;1;1;"-732540,433";"-983108,948";"-732540,433";"-983108,948";"-732536,975";"-983098,308";"";"";"";"silnice1.tøídy";"15";"2299288";"";"Souhlasnýsesmìremúseku";"Pomalý";"562114";"";"GN_V0.1UIR-ADR_410";"2"
